timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
2874223092,2880.0,0.9043701,1848.936,0.0,147380,18,253.44293,15158,5721,0,0,2342,0.37742445,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2875228586,2880.0,0.9043701,1885.2085,0.0,147430,18,252.95454,15163,5723,0,0,2342,0.3774319,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2876227050,2880.0,0.9043701,1874.754,0.0,147483,18,253.02206,15168,5725,0,0,2342,0.37743935,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2877223611,2880.0,0.9043701,1899.7437,0.0,147535,18,253.96573,15173,5727,0,0,2342,0.37744677,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2878224499,2880.0,0.9043701,1669.3247,0.0,147586,18,252.386,15178,5729,0,0,2342,0.37745422,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2879223188,2880.0,0.9043701,2008.2257,0.0,147638,18,253.3882,15183,5731,0,0,2342,0.37746164,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2880226860,2880.0,0.9043701,1722.2673,0.0,147687,18,254.74373,15188,5733,0,0,2342,0.37746906,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2881231333,2880.0,0.9043701,1475.1006,0.0,147742,18,253.12964,15193,5735,0,0,2342,0.37747648,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2882226679,2880.0,0.9043701,2045.0061,0.0,147791,18,254.50296,15198,5737,0,0,2344,0.37748387,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2883307742,2880.0,0.9043701,1691.8326,0.0,147848,18,254.97478,15203,5739,0,0,2344,0.3774913,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2884229164,2880.0,0.9043701,1966.2317,0.0,147887,18,253.73941,15208,5741,0,0,2344,0.3774987,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2885228022,2880.0,0.9043701,1792.1665,0.0,147934,18,254.31412,15213,5743,0,0,2346,0.37750608,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2886228996,2880.0,0.9043701,2021.426,0.0,147991,18,254.92761,15218,5745,0,0,2348,0.37751347,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2887225323,2880.0,0.9043701,1695.2816,0.0,148039,18,253.99342,15223,5747,0,0,2350,0.37752086,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2888229637,2880.0,0.9043701,1939.6057,0.0,148091,18,254.55453,15228,5749,0,0,2352,0.37752825,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2889226452,2880.0,0.9043701,1730.3007,0.0,148144,18,304.1739,15234,5751,0,0,2354,0.37751085,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2890742398,2880.0,0.9043701,2168.9897,0.0,148216,18,304.15717,15239,5753,0,0,2356,0.3775182,0,0,0,1,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891228143,2880.0,0.9043701,1397.1589,0.0,148248,18,283.82913,15245,5755,0,0,2360,0.37750083,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2892228458,2880.0,0.9043701,1933.163,0.0,148304,18,304.868,15251,5757,0,0,2362,0.37748346,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2893226082,2880.0,0.9043701,1919.0712,0.0,148353,18,304.85245,15257,5759,0,0,2364,0.37746608,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2894226280,2880.0,0.9043701,1896.7894,0.0,148395,18,304.96616,15263,5761,0,0,2366,0.37744874,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2895224284,2880.0,0.9043701,1867.7457,0.0,148451,18,303.81998,15269,5763,0,0,2366,0.3774314,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2896227523,2880.0,0.9043701,2014.983,0.0,148501,18,304.695,15275,5765,0,0,2368,0.37741408,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2897225061,2880.0,0.9043701,1921.437,0.0,148556,18,303.48953,15281,5767,0,0,2368,0.37739676,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2898224322,2880.0,0.9043701,1778.8313,0.0,148609,18,303.7758,15287,5769,0,0,2368,0.37737948,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2899231483,2880.0,0.9043701,2063.7615,0.0,148665,18,303.7873,15293,5771,0,0,2368,0.3773622,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2900227527,2880.0,0.9043701,1921.0276,0.0,148717,18,304.0547,15299,5773,0,0,2370,0.37734494,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2901227531,2880.0,0.9043701,2209.612,0.0,148774,18,353.97668,15306,5775,0,0,2372,0.377303,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2902226470,2880.0,0.9043701,1593.2188,0.0,148825,18,353.93784,15313,5777,0,0,2372,0.37726116,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2903235223,2880.0,0.9043701,1867.3615,0.0,148881,18,354.49908,15320,5779,0,0,2374,0.37721932,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2904268180,2880.0,0.9043701,2176.151,0.0,148936,18,353.07748,15327,5781,0,0,2376,0.37717754,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2905227337,2880.0,0.9043701,1927.4932,0.0,148978,18,354.90668,15334,5783,0,0,2376,0.37713578,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2906223184,2880.0,0.9043701,2105.1458,0.0,149037,18,353.84787,15341,5785,0,0,2376,0.37709406,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2907226200,2880.0,0.9043701,2002.7535,0.0,149089,18,354.42548,15348,5787,0,0,2376,0.3770524,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2908224012,2880.0,0.9043701,2027.1272,0.0,149145,18,353.45294,15355,5789,0,0,2376,0.37701073,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2909227653,2880.0,0.9043701,1790.1526,0.0,149198,18,354.63403,15362,5791,0,0,2376,0.37696916,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2910226248,2880.0,0.9043701,2244.09,0.0,149254,18,354.69815,15369,5793,0,0,2376,0.37692758,0,0,0,1,1,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
